file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,2,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,64
projects\projects.js,3,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,0
projects\projects.js,4,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,56
projects\projects.js,5,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,0
projects\projects.js,6,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,61
projects\projects.js,7,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,63
projects\projects.js,8,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,0
projects\projects.js,9,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,0
projects\projects.js,10,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,19
projects\projects.js,11,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,57
projects\projects.js,12,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,0
projects\projects.js,13,js,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,0
projects\projects.js,14,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,49
projects\projects.js,15,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,22
projects\projects.js,16,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,39
projects\projects.js,17,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,18,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,40
projects\projects.js,19,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,44
projects\projects.js,20,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,21,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,22,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,27
projects\projects.js,23,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,13
projects\projects.js,24,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,15
projects\projects.js,25,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,12
projects\projects.js,26,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,1
projects\projects.js,27,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,28,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,46
projects\projects.js,29,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,12
projects\projects.js,30,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,10
projects\projects.js,31,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,3
projects\projects.js,32,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,33,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,58
projects\projects.js,34,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,51
projects\projects.js,35,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,34
projects\projects.js,36,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,46
projects\projects.js,37,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,38,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,48
projects\projects.js,39,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,40,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,27
projects\projects.js,41,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,15
projects\projects.js,42,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,14
projects\projects.js,43,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,14
projects\projects.js,44,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,26
projects\projects.js,45,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,46,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,47,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,32
projects\projects.js,48,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,24
projects\projects.js,49,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,70
projects\projects.js,50,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,51,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,25
projects\projects.js,52,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,18
projects\projects.js,53,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,24
projects\projects.js,54,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,30
projects\projects.js,55,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,21
projects\projects.js,56,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,111
projects\projects.js,57,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,58,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,26
projects\projects.js,59,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,30
projects\projects.js,60,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,61,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,25
projects\projects.js,62,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,63,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,14
projects\projects.js,64,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,14
projects\projects.js,65,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,23
projects\projects.js,66,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,19
projects\projects.js,67,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,44
projects\projects.js,68,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,69,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,20
projects\projects.js,70,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,69
projects\projects.js,71,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,72,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,73,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,21
projects\projects.js,74,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,69
projects\projects.js,75,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,76,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,26
projects\projects.js,77,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,54
projects\projects.js,78,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,7
projects\projects.js,79,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,45
projects\projects.js,80,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,45
projects\projects.js,81,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,34
projects\projects.js,82,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,1
projects\projects.js,83,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,90
projects\projects.js,84,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,85,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,86,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,87,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,88,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,89,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,90,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,24
projects\projects.js,91,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,92,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,93,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,14
projects\projects.js,94,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,54
projects\projects.js,95,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,96,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,49
projects\projects.js,97,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,40
projects\projects.js,98,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,99,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,52
projects\projects.js,100,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,60
projects\projects.js,101,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,29
projects\projects.js,102,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,103,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\projects.js,104,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,57
projects\projects.js,105,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,65
projects\projects.js,106,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,2
projects\projects.js,107,js,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,0
projects\index.html,1,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,14
projects\index.html,2,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,15
projects\index.html,3,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,5
projects\index.html,4,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,44
projects\index.html,5,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,21
projects\index.html,6,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,69
projects\index.html,7,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,43
projects\index.html,8,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,6
projects\index.html,9,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,5
projects\index.html,10,html,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,39
projects\index.html,11,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,22
projects\index.html,12,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,59
projects\index.html,13,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,23
projects\index.html,14,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,5
projects\index.html,15,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,5
projects\index.html,16,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,16
projects\index.html,17,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,12
projects\index.html,18,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,27
projects\index.html,19,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,32
projects\index.html,20,html,a8a4fca5,Owen Yang,2025-02-08,22:21:09,-08:00,2025-02-08T22:21:09-08:00,0,1
projects\index.html,21,html,891cddb5,Owen Yang,2025-01-18,18:16:57,-08:00,2025-01-18T18:16:57-08:00,0,21
projects\index.html,22,html,891cddb5,Owen Yang,2025-01-18,18:16:57,-08:00,2025-01-18T18:16:57-08:00,0,5
projects\index.html,23,html,da28c96d,Owen Yang,2025-01-25,18:19:42,-08:00,2025-01-25T18:19:42-08:00,0,49
projects\index.html,24,html,0a5d6444,Owen Yang,2025-02-01,16:40:19,-08:00,2025-02-01T16:40:19-08:00,0,48
projects\index.html,25,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,6
projects\index.html,26,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,6
contact\index.html,1,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,14
contact\index.html,2,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,15
contact\index.html,3,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,5
contact\index.html,4,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,44
contact\index.html,5,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,21
contact\index.html,6,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,69
contact\index.html,7,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,42
contact\index.html,8,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,6
contact\index.html,9,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,5
contact\index.html,10,html,da28c96d,Owen Yang,2025-01-25,18:19:42,-08:00,2025-01-25T18:19:42-08:00,0,0
contact\index.html,11,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,15
contact\index.html,12,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,72
contact\index.html,13,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,37
contact\index.html,14,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,52
contact\index.html,15,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,7
contact\index.html,16,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,36
contact\index.html,17,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,55
contact\index.html,18,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,7
contact\index.html,19,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,33
contact\index.html,20,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,70
contact\index.html,21,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,7
contact\index.html,22,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,34
contact\index.html,23,html,da28c96d,Owen Yang,2025-01-25,18:19:42,-08:00,2025-01-25T18:19:42-08:00,0,49
contact\index.html,24,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,6
contact\index.html,25,html,50a10e8,Owen Yang,2025-01-18,17:21:19,-08:00,2025-01-18T17:21:19-08:00,0,6
